"","User.ID","ISBN","Book.Rating","Book.Title","Book.Author","Age"
"3038",15602,"0142001740",10,"the secret life of bees","sue monk kidd",21
"3039",15602,"0312291639",7,"the nanny diaries: a novel","emma mclaughlin",21
"3040",15602,"0312305060",10,"the hours: a novel","michael cunningham",21
"3041",15602,"0316284955",8,"white oleander : a novel (oprah's book club)","janet fitch",21
"3042",15602,"0316666343",9,"the lovely bones: a novel","alice sebold",21
"3043",15602,"0316776963",10,"me talk pretty one day","david sedaris",21
"3044",15602,"0345351525",9,"the queen of the damned (vampire chronicles (paperback))","anne rice",21
"3045",15602,"0375725784",8,"a heartbreaking work of staggering genius","dave eggers",21
"3046",15602,"0380789019",NA,"neverwhere","neil gaiman",21
"3047",15602,"0385335482",9,"confessions of a shopaholic (summer display opportunity)","sophie kinsella",21
"3048",15602,"0385504209",9,"the da vinci code","dan brown",21
"3049",15602,"0439064872",NA,"harry potter and the chamber of secrets (book 2)","j. k. rowling",21
"3050",15602,"0671027360",NA,"angels &amp; demons","dan brown",21
"3051",15602,"0743418174",10,"good in bed","jennifer weiner",21
"3052",15623,"044023722X",8,"a painted house","john grisham",33
"3053",15642,"0743237188",10,"fall on your knees (oprah #45)","ann-marie macdonald",29
"3054",15651,"0312278586",NA,"the nanny diaries: a novel","emma mclaughlin",23
"3055",15651,"044021145X",NA,"the firm","john grisham",23
"3056",15651,"0440224764",10,"the partner","john grisham",23
"3057",15651,"0842329129",10,"left behind: a novel of the earth's last days (left behind no. 1)","tim lahaye",23
"3058",15655,"0440236673",10,"the brethren","john grisham",20
"3059",15661,"0061009059",10,"one for the money (stephanie plum novels (paperback))","janet evanovich",NA
"3060",15670,"0060987103",NA,"wicked: the life and times of the wicked witch of the west","gregory maguire",NA
"3061",15670,"0345353145",NA,"sphere","michael crichton",NA
"3062",15670,"044021145X",NA,"the firm","john grisham",NA
"3063",15670,"0446608955",NA,"a walk to remember","nicholas sparks",NA
"3064",15679,"0060934417",9,"bel canto: a novel","ann patchett",NA
"3065",15686,"0140293248",2,"the girls' guide to hunting and fishing","melissa bank",NA
"3066",15686,"0316601950",3,"the pilot's wife : a novel","anita shreve",NA
"3067",15686,"080410753X",6,"the kitchen god's wife","amy tan",NA
"3068",15711,"0312924585",8,"silence of the lambs","thomas harris",24
"3069",15720,"0446310786",10,"to kill a mockingbird","harper lee",NA
"3070",15775,"0446310786",8,"to kill a mockingbird","harper lee",27
"3071",15780,"0786868716",9,"the five people you meet in heaven","mitch albom",54
"3072",15788,"0060930535",10,"the poisonwood bible: a novel","barbara kingsolver",NA
"3073",15795,"0385492081",9,"into thin air : a personal account of the mt. everest disaster","jon krakauer",NA
"3074",15806,"0440226430",NA,"summer sisters","judy blume",NA
"3075",15819,"0553279912",NA,"a is for alibi (kinsey millhone mysteries (paperback))","sue grafton",NA
"3076",15819,"0553280341",NA,"b is for burglar (kinsey millhone mysteries (paperback))","sue grafton",NA
"3077",15819,"0671027360",10,"angels &amp; demons","dan brown",NA
"3078",15819,"067976402X",NA,"snow falling on cedars","david guterson",NA
"3079",15819,"1400034779",NA,"the no. 1 ladies' detective agency (today show book club #8)","alexander mccall smith",NA
"3080",15822,"0440221471",NA,"the runaway jury","john grisham",61
"3081",15822,"0451166892",NA,"the pillars of the earth","ken follett",61
"3082",15845,"0060987561",NA,"i know this much is true","wally lamb",NA
"3083",15845,"0312291639",7,"the nanny diaries: a novel","emma mclaughlin",NA
"3084",15845,"0316776963",5,"me talk pretty one day","david sedaris",NA
"3085",15845,"0452282829",NA,"we were the mulvaneys","joyce carol oates",NA
"3086",15845,"0671003755",9,"she's come undone (oprah's book club (paperback))","wally lamb",NA
"3087",15853,"0446610038",NA,"1st to die: a novel","james patterson",NA
"3088",15874,"0060930535",NA,"the poisonwood bible: a novel","barbara kingsolver",NA
"3089",15890,"0805063897",8,"nickel and dimed: on (not) getting by in america","barbara ehrenreich",NA
"3090",15918,"0385504209",NA,"the da vinci code","dan brown",23
"3091",15945,"0375725784",NA,"a heartbreaking work of staggering genius","dave eggers",36
"3092",15945,"0385722206",NA,"balzac and the little chinese seamstress : a novel","dai sijie",36
"3093",15957,"0060976845",NA,"little altars everywhere: a novel","rebecca wells",27
"3094",15957,"0312291639",3,"the nanny diaries: a novel","emma mclaughlin",27
"3095",15957,"0375700757",NA,"cold mountain : a novel","charles frazier",27
"3096",15957,"0385335482",9,"confessions of a shopaholic (summer display opportunity)","sophie kinsella",27
"3097",15957,"0385504209",NA,"the da vinci code","dan brown",27
"3098",15957,"0440222656",NA,"the horse whisperer","nicholas evans",27
"3099",15957,"0446612790",NA,"2nd chance","james patterson",27
"3100",15957,"0804106304",NA,"the joy luck club","amy tan",27
"3101",15957,"0971880107",NA,"wild animus","rich shapero",27
"3102",15958,"0375700757",NA,"cold mountain : a novel","charles frazier",19
"3103",15964,"0440235596",NA,"tara road","maeve binchy",26
"3104",15978,"0671510053",NA,"shipping news","annie proulx",22
"3105",15982,"0971880107",NA,"wild animus","rich shapero",33
"3106",15985,"0140293248",8,"the girls' guide to hunting and fishing","melissa bank",25
"3107",16000,"0385504209",5,"the da vinci code","dan brown",NA
"3108",16005,"0684872153",NA,"angela's ashes (mmp) : a memoir","frank mccourt",30
"3109",16009,"0060987103",9,"wicked: the life and times of the wicked witch of the west","gregory maguire",25
"3110",16009,"0060987529",9,"confessions of an ugly stepsister : a novel","gregory maguire",25
"3111",16009,"0385504209",NA,"the da vinci code","dan brown",25
"3112",16009,"0440235596",8,"tara road","maeve binchy",25
"3113",16009,"0786868716",6,"the five people you meet in heaven","mitch albom",25
"3114",16013,"0316569321",7,"white oleander : a novel","janet fitch",35
"3115",16019,"059035342X",9,"harry potter and the sorcerer's stone (harry potter (paperback))","j. k. rowling",NA
"3116",16034,"0446612790",8,"2nd chance","james patterson",NA
"3117",16036,"0316666343",NA,"the lovely bones: a novel","alice sebold",NA
"3118",16036,"0385265700",NA,"the book of ruth (oprah's book club (paperback))","jane hamilton",NA
"3119",16036,"059035342X",NA,"harry potter and the sorcerer's stone (harry potter (paperback))","j. k. rowling",NA
"3120",16046,"0439064872",NA,"harry potter and the chamber of secrets (book 2)","j. k. rowling",NA
"3121",16046,"0786881852",NA,"don't sweat the small stuff and it's all small stuff : simple ways to keep the little things from taking over your life (don't sweat the small stuff series)","richard carlson",NA
"3122",16049,"0316601950",NA,"the pilot's wife : a novel","anita shreve",NA
"3123",16062,"034540288X",8,"the lost world","michael crichton",43
"3124",16068,"0060930535",8,"the poisonwood bible: a novel","barbara kingsolver",NA
"3125",16086,"0971880107",NA,"wild animus","rich shapero",39
"3126",16090,"0375726403",NA,"empire falls","richard russo",NA
"3127",16106,"0060987103",7,"wicked: the life and times of the wicked witch of the west","gregory maguire",44
"3128",16106,"0064407667",NA,"the bad beginning (a series of unfortunate events, book 1)","lemony snicket",44
"3129",16106,"0140244824",NA,"songs in ordinary time (oprah's book club (paperback))","mary mcgarry morris",44
"3130",16106,"0142001740",NA,"the secret life of bees","sue monk kidd",44
"3131",16106,"0156027321",NA,"life of pi","yann martel",44
"3132",16106,"0312278586",8,"the nanny diaries: a novel","emma mclaughlin",44
"3133",16106,"0316096199",NA,"lucky : a memoir","alice sebold",44
"3134",16106,"0375707972",9,"the reader","bernhard schlink",44
"3135",16106,"0440206154",NA,"red dragon","thomas harris",44
"3136",16106,"0446611212",NA,"violets are blue","james patterson",44
"3137",16106,"0446612545",NA,"the beach house","james patterson",44
"3138",16106,"0452282829",NA,"we were the mulvaneys","joyce carol oates",44
"3139",16106,"0671027360",10,"angels &amp; demons","dan brown",44
"3140",16106,"0671027387",NA,"deception point","dan brown",44
"3141",16106,"0786881852",NA,"don't sweat the small stuff and it's all small stuff : simple ways to keep the little things from taking over your life (don't sweat the small stuff series)","richard carlson",44
"3142",16106,"0805063897",NA,"nickel and dimed: on (not) getting by in america","barbara ehrenreich",44
"3143",16106,"1400034779",10,"the no. 1 ladies' detective agency (today show book club #8)","alexander mccall smith",44
"3144",16114,"0316284955",4,"white oleander : a novel (oprah's book club)","janet fitch",30
"3145",16116,"0440222656",8,"the horse whisperer","nicholas evans",44
"3146",16121,"0312983271",5,"full house (janet evanovich's full series)","janet evanovich",37
"3147",16121,"0385335482",5,"confessions of a shopaholic (summer display opportunity)","sophie kinsella",37
"3148",16126,"0312291639",NA,"the nanny diaries: a novel","emma mclaughlin",36
"3149",16130,"0971880107",NA,"wild animus","rich shapero",34
"3150",16141,"0060959037",8,"prodigal summer: a novel","barbara kingsolver",NA
"3151",16151,"0971880107",NA,"wild animus","rich shapero",39
"3152",16155,"0060928336",NA,"divine secrets of the ya-ya sisterhood: a novel","rebecca wells",47
"3153",16155,"0316569321",NA,"white oleander : a novel","janet fitch",47
"3154",16155,"0345361792",8,"a prayer for owen meany","john irving",47
"3155",16155,"0345443284",NA,"while i was gone","sue miller",47
"3156",16155,"0385484518",NA,"tuesdays with morrie: an old man, a young man, and life's greatest lesson","mitch albom",47
"3157",16155,"0425154092",8,"from potter's field","patricia daniels cornwell",47
"3158",16155,"0425175405",NA,"black notice","patricia daniels cornwell",47
"3159",16155,"044651652X",NA,"the bridges of madison county","robert james waller",47
"3160",16155,"0971880107",NA,"wild animus","rich shapero",47
"3161",16161,"0156027321",NA,"life of pi","yann martel",28
"3162",16181,"0439064872",10,"harry potter and the chamber of secrets (book 2)","j. k. rowling",41
"3163",16181,"059035342X",NA,"harry potter and the sorcerer's stone (harry potter (paperback))","j. k. rowling",41
"3164",16220,"0553280341",NA,"b is for burglar (kinsey millhone mysteries (paperback))","sue grafton",30
"3165",16231,"0446608955",8,"a walk to remember","nicholas sparks",32
"3166",16242,"0345443284",8,"while i was gone","sue miller",NA
"3167",16246,"0060959037",NA,"prodigal summer: a novel","barbara kingsolver",32
"3168",16246,"0345353145",6,"sphere","michael crichton",32
"3169",16246,"0385265700",9,"the book of ruth (oprah's book club (paperback))","jane hamilton",32
"3170",16246,"0385492081",9,"into thin air : a personal account of the mt. everest disaster","jon krakauer",32
"3171",16246,"0440226430",9,"summer sisters","judy blume",32
"3172",16246,"0671021001",NA,"she's come undone (oprah's book club)","wally lamb",32
"3173",16246,"0805063897",NA,"nickel and dimed: on (not) getting by in america","barbara ehrenreich",32
"3174",16263,"0312278586",NA,"the nanny diaries: a novel","emma mclaughlin",NA
"3175",16263,"0316284955",NA,"white oleander : a novel (oprah's book club)","janet fitch",NA
"3176",16263,"0446612545",NA,"the beach house","james patterson",NA
"3177",16263,"0449212602",NA,"the handmaid's tale","margaret atwood",NA
"3178",16263,"0553572997",5,"the alienist","caleb carr",NA
"3179",16263,"068484477X",NA,"stones from the river","ursula hegi",NA
"3180",16263,"0743237188",NA,"fall on your knees (oprah #45)","ann-marie macdonald",NA
"3181",16263,"0971880107",5,"wild animus","rich shapero",NA
"3182",16319,"0971880107",NA,"wild animus","rich shapero",43
"3183",16345,"014028009X",9,"bridget jones's diary","helen fielding",NA
"3184",16412,"0316666343",7,"the lovely bones: a novel","alice sebold",37
"3185",16413,"0156027321",NA,"life of pi","yann martel",NA
"3186",16413,"0375725784",NA,"a heartbreaking work of staggering genius","dave eggers",NA
"3187",16417,"068484477X",9,"stones from the river","ursula hegi",NA
"3188",16418,"0440220602",NA,"the chamber","john grisham",37
"3189",16454,"0804106304",NA,"the joy luck club","amy tan",NA
"3190",16461,"0446605239",8,"the notebook","nicholas sparks",35
"3191",16475,"044023722X",NA,"a painted house","john grisham",70
"3192",16479,"0440221471",NA,"the runaway jury","john grisham",38
"3193",16488,"0060915544",8,"the bean trees","barbara kingsolver",36
"3194",16488,"0312195516",NA,"the red tent (bestselling backlist)","anita diamant",36
"3195",16488,"0345370775",NA,"jurassic park","michael crichton",36
"3196",16488,"0345387651",8,"the cider house rules","john irving",36
"3197",16488,"044021145X",5,"the firm","john grisham",36
"3198",16488,"0440213525",NA,"the client","john grisham",36
"3199",16488,"0440222656",NA,"the horse whisperer","nicholas evans",36
"3200",16488,"0446606812",7,"message in a bottle","nicholas sparks",36
"3201",16488,"0452282152",NA,"girl with a pearl earring","tracy chevalier",36
"3202",16488,"0671003755",NA,"she's come undone (oprah's book club (paperback))","wally lamb",36
"3203",16488,"0679429220",NA,"midnight in the garden of good and evil: a savannah story","john berendt",36
"3204",16490,"0446364193",9,"along came a spider (alex cross novels)","james patterson",76
"3205",16492,"0671027387",8,"deception point","dan brown",43
"3206",16504,"0060502258",7,"the divine secrets of the ya-ya sisterhood: a novel","rebecca wells",28
"3207",16504,"0345353145",6,"sphere","michael crichton",28
"3208",16504,"0345387651",NA,"the cider house rules","john irving",28
"3209",16504,"0553572997",8,"the alienist","caleb carr",28
"3210",16504,"0971880107",NA,"wild animus","rich shapero",28
"3211",16509,"0060987103",9,"wicked: the life and times of the wicked witch of the west","gregory maguire",29
"3212",16510,"0440222656",9,"the horse whisperer","nicholas evans",28
"3213",16532,"043935806X",NA,"harry potter and the order of the phoenix (book 5)","j. k. rowling",44
"3214",16532,"0440214041",10,"the pelican brief","john grisham",44
"3215",16538,"0345353145",9,"sphere","michael crichton",NA
"3216",16551,"0060930535",7,"the poisonwood bible: a novel","barbara kingsolver",NA
"3217",16551,"0316284955",NA,"white oleander : a novel (oprah's book club)","janet fitch",NA
"3218",16551,"0345378490",6,"congo","michael crichton",NA
"3219",16551,"0345417623",8,"timeline","michael crichton",NA
"3220",16551,"0440211727",10,"a time to kill","john grisham",NA
"3221",16551,"0684872153",7,"angela's ashes (mmp) : a memoir","frank mccourt",NA
"3222",16585,"0312924585",7,"silence of the lambs","thomas harris",26
"3223",16599,"0140293248",8,"the girls' guide to hunting and fishing","melissa bank",33
"3224",16599,"0345313860",NA,"the vampire lestat (vampire chronicles, book ii)","anne rice",33
"3225",16599,"0345337662",8,"interview with the vampire","anne rice",33
"3226",16599,"0345351525",5,"the queen of the damned (vampire chronicles (paperback))","anne rice",33
"3227",16599,"0380730138",NA,"vinegar hill (oprah's book club (paperback))","a. manette ansay",33
"3228",16599,"044651652X",NA,"the bridges of madison county","robert james waller",33
"3229",16601,"0156027321",NA,"life of pi","yann martel",40
"3230",16601,"0440211263",NA,"circle of friends","maeve binchy",40
"3231",16611,"0345351525",NA,"the queen of the damned (vampire chronicles (paperback))","anne rice",NA
"3232",16611,"0440213525",NA,"the client","john grisham",NA
"3233",16631,"006101351X",5,"the perfect storm : a true story of men against the sea","sebastian junger",NA
"3234",16634,"0060392452",8,"stupid white men ...and other sorry excuses for the state of the nation!","michael moore",42
"3235",16634,"0060928336",NA,"divine secrets of the ya-ya sisterhood: a novel","rebecca wells",42
"3236",16634,"0060930535",NA,"the poisonwood bible: a novel","barbara kingsolver",42
"3237",16634,"0060987529",NA,"confessions of an ugly stepsister : a novel","gregory maguire",42
"3238",16634,"0060987561",NA,"i know this much is true","wally lamb",42
"3239",16634,"0142000205",NA,"icy sparks","gwyn hyman rubio",42
"3240",16634,"0312195516",NA,"the red tent (bestselling backlist)","anita diamant",42
"3241",16634,"0316284955",8,"white oleander : a novel (oprah's book club)","janet fitch",42
"3242",16634,"0316569321",NA,"white oleander : a novel","janet fitch",42
"3243",16634,"0345313860",10,"the vampire lestat (vampire chronicles, book ii)","anne rice",42
"3244",16634,"0345378490",NA,"congo","michael crichton",42
"3245",16634,"0345380371",NA,"rising sun","michael crichton",42
"3246",16634,"0345443284",NA,"while i was gone","sue miller",42
"3247",16634,"0375725784",3,"a heartbreaking work of staggering genius","dave eggers",42
"3248",16634,"0375727345",NA,"house of sand and fog","andre dubus iii",42
"3249",16634,"0380002930",10,"watership down","richard adams",42
"3250",16634,"0380730138",NA,"vinegar hill (oprah's book club (paperback))","a. manette ansay",42
"3251",16634,"0380731851",NA,"mystic river","dennis lehane",42
"3252",16634,"0380789019",9,"neverwhere","neil gaiman",42
"3253",16634,"0380789035",NA,"american gods","neil gaiman",42
"3254",16634,"0385720106",NA,"a map of the world","jane hamilton",42
"3255",16634,"0399501487",8,"lord of the flies","william gerald golding",42
"3256",16634,"0425175405",NA,"black notice","patricia daniels cornwell",42
"3257",16634,"0440213525",7,"the client","john grisham",42
"3258",16634,"0440214041",NA,"the pelican brief","john grisham",42
"3259",16634,"0440226430",NA,"summer sisters","judy blume",42
"3260",16634,"0446310786",NA,"to kill a mockingbird","harper lee",42
"3261",16634,"0449212602",8,"the handmaid's tale","margaret atwood",42
"3262",16634,"0451166892",10,"the pillars of the earth","ken follett",42
"3263",16634,"0553268880",NA,"the prince of tides","pat conroy",42
"3264",16634,"0553279912",NA,"a is for alibi (kinsey millhone mysteries (paperback))","sue grafton",42
"3265",16634,"067976402X",8,"snow falling on cedars","david guterson",42
"3266",16634,"080410526X",NA,"all i really need to know","robert fulghum",42
"3267",16634,"0804114986",NA,"the bonesetter's daughter","amy tan",42
"3268",16634,"0842329129",NA,"left behind: a novel of the earth's last days (left behind no. 1)","tim lahaye",42
"3269",16634,"0971880107",NA,"wild animus","rich shapero",42
"3270",16637,"0316284955",8,"white oleander : a novel (oprah's book club)","janet fitch",NA
"3271",16643,"0060987103",10,"wicked: the life and times of the wicked witch of the west","gregory maguire",NA
"3272",16661,"0316601950",6,"the pilot's wife : a novel","anita shreve",NA
"3273",16666,"0345417623",5,"timeline","michael crichton",NA
"3274",16666,"0440234743",NA,"the testament","john grisham",NA
"3275",16687,"0345378490",8,"congo","michael crichton",0
"3276",16692,"0671003755",NA,"she's come undone (oprah's book club (paperback))","wally lamb",24
"3277",16696,"0060934417",NA,"bel canto: a novel","ann patchett",63
"3278",16699,"0060987103",NA,"wicked: the life and times of the wicked witch of the west","gregory maguire",26
"3279",16699,"0060987529",8,"confessions of an ugly stepsister : a novel","gregory maguire",26
"3280",16708,"0316666343",NA,"the lovely bones: a novel","alice sebold",34
"3281",16711,"0440224764",10,"the partner","john grisham",40
"3282",16718,"0142001740",8,"the secret life of bees","sue monk kidd",29
"3283",16718,"0385335482",10,"confessions of a shopaholic (summer display opportunity)","sophie kinsella",29
"3284",16718,"0440236673",NA,"the brethren","john grisham",29
"3285",16718,"0446605239",9,"the notebook","nicholas sparks",29
"3286",16718,"0515131229",NA,"dance upon the air (three sisters island trilogy)","nora roberts",29
"3287",16718,"0743418174",10,"good in bed","jennifer weiner",29
"3288",16718,"0786868716",10,"the five people you meet in heaven","mitch albom",29
"3289",16718,"0786881852",9,"don't sweat the small stuff and it's all small stuff : simple ways to keep the little things from taking over your life (don't sweat the small stuff series)","richard carlson",29
"3290",16730,"0316666343",NA,"the lovely bones: a novel","alice sebold",71
"3291",16749,"0446612790",8,"2nd chance","james patterson",64
"3292",16754,"0312278586",5,"the nanny diaries: a novel","emma mclaughlin",NA
"3293",16755,"0316666343",6,"the lovely bones: a novel","alice sebold",58
"3294",16769,"0446605484",10,"roses are red (alex cross novels)","james patterson",53
"3295",16777,"0345339703",10,"the fellowship of the ring (the lord of the rings, part 1)","j.r.r. tolkien",30
"3296",16781,"0061009059",NA,"one for the money (stephanie plum novels (paperback))","janet evanovich",NA
"3297",16781,"0142001740",NA,"the secret life of bees","sue monk kidd",NA
"3298",16781,"0671001795",NA,"two for the dough","janet evanovich",NA
"3299",16782,"0451166892",10,"the pillars of the earth","ken follett",53
"3300",16783,"0971880107",NA,"wild animus","rich shapero",14
"3301",16791,"0449005615",NA,"seabiscuit: an american legend","laura hillenbrand",NA
"3302",16795,"0060502258",NA,"the divine secrets of the ya-ya sisterhood: a novel","rebecca wells",47
"3303",16795,"0060928336",NA,"divine secrets of the ya-ya sisterhood: a novel","rebecca wells",47
"3304",16795,"0060930535",4,"the poisonwood bible: a novel","barbara kingsolver",47
"3305",16795,"0060934417",NA,"bel canto: a novel","ann patchett",47
"3306",16795,"0060976845",7,"little altars everywhere: a novel","rebecca wells",47
"3307",16795,"0061009059",9,"one for the money (stephanie plum novels (paperback))","janet evanovich",47
"3308",16795,"0062502182",8,"the alchemist: a fable about following your dream","paulo coelho",47
"3309",16795,"0064407667",8,"the bad beginning (a series of unfortunate events, book 1)","lemony snicket",47
"3310",16795,"0140244824",6,"songs in ordinary time (oprah's book club (paperback))","mary mcgarry morris",47
"3311",16795,"0142000205",9,"icy sparks","gwyn hyman rubio",47
"3312",16795,"0142001740",10,"the secret life of bees","sue monk kidd",47
"3313",16795,"0312195516",9,"the red tent (bestselling backlist)","anita diamant",47
"3314",16795,"0312291639",9,"the nanny diaries: a novel","emma mclaughlin",47
"3315",16795,"0312305060",8,"the hours: a novel","michael cunningham",47
"3316",16795,"0312924585",NA,"silence of the lambs","thomas harris",47
"3317",16795,"0312983271",NA,"full house (janet evanovich's full series)","janet evanovich",47
"3318",16795,"0316096199",NA,"lucky : a memoir","alice sebold",47
"3319",16795,"0316569321",9,"white oleander : a novel","janet fitch",47
"3320",16795,"0316601950",NA,"the pilot's wife : a novel","anita shreve",47
"3321",16795,"0316666343",10,"the lovely bones: a novel","alice sebold",47
"3322",16795,"0316769487",8,"the catcher in the rye","j.d. salinger",47
"3323",16795,"0316776963",NA,"me talk pretty one day","david sedaris",47
"3324",16795,"0345339703",8,"the fellowship of the ring (the lord of the rings, part 1)","j.r.r. tolkien",47
"3325",16795,"0345342968",8,"fahrenheit 451","ray bradbury",47
"3326",16795,"0345353145",NA,"sphere","michael crichton",47
"3327",16795,"0345361792",NA,"a prayer for owen meany","john irving",47
"3328",16795,"0345370775",NA,"jurassic park","michael crichton",47
"3329",16795,"0345378490",7,"congo","michael crichton",47
"3330",16795,"0345380371",NA,"rising sun","michael crichton",47
"3331",16795,"0345384466",NA,"the witching hour (lives of the mayfair witches)","anne rice",47
"3332",16795,"0345387651",5,"the cider house rules","john irving",47
"3333",16795,"0345417623",5,"timeline","michael crichton",47
"3334",16795,"0345443284",NA,"while i was gone","sue miller",47
"3335",16795,"0375706771",7,"midwives: a novel","chris bohjalian",47
"3336",16795,"0375707972",5,"the reader","bernhard schlink",47
"3337",16795,"0375725784",NA,"a heartbreaking work of staggering genius","dave eggers",47
"3338",16795,"0375726403",4,"empire falls","richard russo",47
"3339",16795,"0375727345",9,"house of sand and fog","andre dubus iii",47
"3340",16795,"0380002930",6,"watership down","richard adams",47
"3341",16795,"0380730138",8,"vinegar hill (oprah's book club (paperback))","a. manette ansay",47
"3342",16795,"0385265700",NA,"the book of ruth (oprah's book club (paperback))","jane hamilton",47
"3343",16795,"0385335482",NA,"confessions of a shopaholic (summer display opportunity)","sophie kinsella",47
"3344",16795,"0385484518",NA,"tuesdays with morrie: an old man, a young man, and life's greatest lesson","mitch albom",47
"3345",16795,"0385492081",5,"into thin air : a personal account of the mt. everest disaster","jon krakauer",47
"3346",16795,"0385504209",10,"the da vinci code","dan brown",47
"3347",16795,"0385720106",9,"a map of the world","jane hamilton",47
"3348",16795,"0440211263",9,"circle of friends","maeve binchy",47
"3349",16795,"044021145X",NA,"the firm","john grisham",47
"3350",16795,"0440211727",NA,"a time to kill","john grisham",47
"3351",16795,"0440213525",5,"the client","john grisham",47
"3352",16795,"0440214041",6,"the pelican brief","john grisham",47
"3353",16795,"0440220602",NA,"the chamber","john grisham",47
"3354",16795,"0440221471",NA,"the runaway jury","john grisham",47
"3355",16795,"044022165X",5,"the rainmaker","john grisham",47
"3356",16795,"0440222656",9,"the horse whisperer","nicholas evans",47
"3357",16795,"0440224675",5,"hannibal","thomas harris",47
"3358",16795,"0440224764",NA,"the partner","john grisham",47
"3359",16795,"0440225701",NA,"the street lawyer","john grisham",47
"3360",16795,"0440226104",5,"black and blue","anna quindlen",47
"3361",16795,"0440226430",9,"summer sisters","judy blume",47
"3362",16795,"0440234743",NA,"the testament","john grisham",47
"3363",16795,"044023722X",NA,"a painted house","john grisham",47
"3364",16795,"0440241537",NA,"the king of torts","john grisham",47
"3365",16795,"0446364193",8,"along came a spider (alex cross novels)","james patterson",47
"3366",16795,"044651652X",9,"the bridges of madison county","robert james waller",47
"3367",16795,"0446601241",NA,"kiss the girls","james patterson",47
"3368",16795,"0446605239",10,"the notebook","nicholas sparks",47
"3369",16795,"0446606812",NA,"message in a bottle","nicholas sparks",47
"3370",16795,"0446607657",9,"when the wind blows","james patterson",47
"3371",16795,"0446608955",8,"a walk to remember","nicholas sparks",47
"3372",16795,"0446610038",9,"1st to die: a novel","james patterson",47
"3373",16795,"0446612545",NA,"the beach house","james patterson",47
"3374",16795,"0446672211",8,"where the heart is (oprah's book club (paperback))","billie letts",47
"3375",16795,"0451166892",NA,"the pillars of the earth","ken follett",47
"3376",16795,"0452282152",NA,"girl with a pearl earring","tracy chevalier",47
"3377",16795,"0452282829",NA,"we were the mulvaneys","joyce carol oates",47
"3378",16795,"0515131229",NA,"dance upon the air (three sisters island trilogy)","nora roberts",47
"3379",16795,"051513287X",NA,"face the fire (three sisters island trilogy)","nora roberts",47
"3380",16795,"0553268880",5,"the prince of tides","pat conroy",47
"3381",16795,"0553572997",NA,"the alienist","caleb carr",47
"3382",16795,"0671001795",7,"two for the dough","janet evanovich",47
"3383",16795,"0671021001",10,"she's come undone (oprah's book club)","wally lamb",47
"3384",16795,"0671027360",NA,"angels &amp; demons","dan brown",47
"3385",16795,"0671510053",5,"shipping news","annie proulx",47
"3386",16795,"0679429220",NA,"midnight in the garden of good and evil: a savannah story","john berendt",47
"3387",16795,"0679746048",9,"girl, interrupted","susanna kaysen",47
"3388",16795,"067976402X",NA,"snow falling on cedars","david guterson",47
"3389",16795,"068484477X",7,"stones from the river","ursula hegi",47
"3390",16795,"0684874350",7,"angela's ashes","frank mccourt",47
"3391",16795,"0743237188",9,"fall on your knees (oprah #45)","ann-marie macdonald",47
"3392",16795,"0743418174",9,"good in bed","jennifer weiner",47
"3393",16795,"0786868716",8,"the five people you meet in heaven","mitch albom",47
"3394",16795,"0786881852",9,"don't sweat the small stuff and it's all small stuff : simple ways to keep the little things from taking over your life (don't sweat the small stuff series)","richard carlson",47
"3395",16795,"080410526X",NA,"all i really need to know","robert fulghum",47
"3396",16795,"0804106304",NA,"the joy luck club","amy tan",47
"3397",16795,"0842329129",9,"left behind: a novel of the earth's last days (left behind no. 1)","tim lahaye",47
"3398",16795,"0971880107",NA,"wild animus","rich shapero",47
"3399",16795,"1558743669",10,"a child called \""it\"": one child's courage to survive","dave pelzer",47
"3400",16799,"0345417623",7,"timeline","michael crichton",21
"3401",16803,"0060934417",NA,"bel canto: a novel","ann patchett",NA
"3402",16814,"0375727345",NA,"house of sand and fog","andre dubus iii",67
"3403",16818,"0312983271",5,"full house (janet evanovich's full series)","janet evanovich",NA
"3404",16818,"0316569321",8,"white oleander : a novel","janet fitch",NA
"3405",16818,"0375706771",7,"midwives: a novel","chris bohjalian",NA
"3406",16818,"051513287X",NA,"face the fire (three sisters island trilogy)","nora roberts",NA
"3407",16818,"0786881852",NA,"don't sweat the small stuff and it's all small stuff : simple ways to keep the little things from taking over your life (don't sweat the small stuff series)","richard carlson",NA
"3408",16833,"0060959037",9,"prodigal summer: a novel","barbara kingsolver",NA
"3409",16835,"044021145X",3,"the firm","john grisham",28
"3410",16840,"0316666343",9,"the lovely bones: a novel","alice sebold",30
"3411",16854,"0375700757",NA,"cold mountain : a novel","charles frazier",NA
"3412",16867,"0345337662",NA,"interview with the vampire","anne rice",25
"3413",16877,"0786868716",10,"the five people you meet in heaven","mitch albom",37
"3414",16908,"0440235596",5,"tara road","maeve binchy",55
"3415",16916,"0060987103",NA,"wicked: the life and times of the wicked witch of the west","gregory maguire",53
"3416",16916,"0312924585",10,"silence of the lambs","thomas harris",53
"3417",16916,"0316284955",NA,"white oleander : a novel (oprah's book club)","janet fitch",53
"3418",16916,"0345370775",NA,"jurassic park","michael crichton",53
"3419",16916,"034540288X",NA,"the lost world","michael crichton",53
"3420",16916,"0440206154",NA,"red dragon","thomas harris",53
"3421",16916,"0440211727",NA,"a time to kill","john grisham",53
